Fecha,Hora,Nivel_Escolar,Marca,Inventario_Inicial,Ventas,Inventario_Final
2025-09-23,14,Primaria 4°,EduMax,79,13,66
2025-09-23,14,Primaria 4°,SuperSchool,267,24,243
2025-09-23,14,Primaria 5°,EduMax,86,11,75
2025-09-23,14,Primaria 5°,EduMax,199,14,185
2025-09-23,14,Primaria 5°,SuperSchool,73,5,68
2025-09-23,14,Primaria 5°,TopKids,171,22,149
2025-09-23,14,Primaria 5°,SuperSchool,66,20,46
2025-09-23,14,Primaria 5°,EduMax,61,13,48
2025-09-23,14,Primaria 5°,EduMax,244,11,233
2025-09-23,14,Primaria 5°,TopKids,177,21,156
2025-09-23,14,Primaria 5°,EduMax,252,16,236
2025-09-23,14,Primaria 5°,EduMax,221,19,202
2025-09-23,14,Primaria 6°,EduMax,64,23,41
2025-09-23,14,Primaria 6°,SuperSchool,88,5,83
2025-09-23,14,Primaria 6°,TopKids,135,15,120
2025-09-23,14,Primaria 6°,EduMax,229,15,214
2025-09-23,14,Primaria 6°,SuperSchool,68,3,65
2025-09-23,14,Primaria 6°,EduMax,251,15,236
2025-09-23,14,Primaria 6°,EduMax,137,15,122
2025-09-23,14,Primaria 6°,TopKids,197,5,192
2025-09-23,14,Primaria 6°,TopKids,58,5,53
2025-09-23,14,Primaria 6°,TopKids,167,7,160
2025-09-23,14,Primaria 6°,TopKids,51,20,31
2025-09-23,14,Primaria 6°,EduMax,197,21,176
2025-09-23,14,Primaria 6°,TopKids,291,16,275
2025-09-23,15,Preescolar,TopKids,203,9,194
2025-09-23,15,Preescolar,SuperSchool,217,21,196
2025-09-23,15,Preescolar,SuperSchool,140,7,133
2025-09-23,15,Preescolar,EduMax,201,18,183
2025-09-23,15,Preescolar,EduMax,271,20,251
2025-09-23,15,Kínder,SuperSchool,205,4,201
2025-09-23,15,Kínder,TopKids,214,4,210
2025-09-23,15,Kínder,TopKids,205,5,200
2025-09-23,15,Kínder,SuperSchool,63,16,47
2025-09-23,15,Kínder,TopKids,160,18,142
2025-09-23,15,Kínder,EduMax,127,7,120
2025-09-23,15,Kínder,EduMax,109,20,89
2025-09-23,15,Kínder,EduMax,203,16,187
2025-09-23,15,Kínder,EduMax,164,9,155
2025-09-23,15,Kínder,SuperSchool,163,21,142
2025-09-23,15,Kínder,EduMax,159,8,151
2025-09-23,15,Kínder,TopKids,202,17,185
2025-09-23,15,Kínder,EduMax,64,10,54
2025-09-23,15,Kínder,TopKids,270,17,253
2025-09-23,15,Kínder,SuperSchool,195,14,181
2025-09-23,15,Kínder,TopKids,291,18,273
2025-09-23,15,Kínder,TopKids,202,11,191
2025-09-23,15,Kínder,EduMax,246,16,230
2025-09-23,15,Primaria 1°,SuperSchool,107,22,85
2025-09-23,15,Primaria 1°,TopKids,226,9,217
2025-09-23,15,Primaria 1°,TopKids,120,18,102
2025-09-23,15,Primaria 1°,EduMax,57,2,55
2025-09-23,15,Primaria 1°,EduMax,85,24,61
2025-09-23,15,Primaria 1°,TopKids,275,10,265
2025-09-23,15,Primaria 1°,EduMax,188,20,168
2025-09-23,15,Primaria 1°,EduMax,270,17,253
2025-09-23,15,Primaria 1°,EduMax,289,10,279
2025-09-23,15,Primaria 1°,EduMax,232,19,213
2025-09-23,15,Primaria 1°,SuperSchool,277,2,275
2025-09-23,15,Primaria 1°,EduMax,209,12,197
2025-09-23,15,Primaria 1°,EduMax,65,15,50
2025-09-23,15,Primaria 1°,EduMax,124,15,109
2025-09-23,15,Primaria 1°,EduMax,143,24,119
2025-09-23,15,Primaria 1°,TopKids,193,1,192
2025-09-23,15,Primaria 1°,SuperSchool,113,11,102
2025-09-23,15,Primaria 1°,EduMax,275,24,251
2025-09-23,15,Primaria 1°,EduMax,257,15,242
2025-09-23,15,Primaria 2°,SuperSchool,194,20,174
2025-09-23,15,Primaria 2°,EduMax,288,17,271
2025-09-23,15,Primaria 2°,EduMax,233,1,232
2025-09-23,15,Primaria 2°,TopKids,168,5,163
2025-09-23,15,Primaria 2°,TopKids,263,11,252
2025-09-23,15,Primaria 2°,SuperSchool,250,4,246
2025-09-23,15,Primaria 3°,EduMax,123,22,101
2025-09-23,15,Primaria 3°,SuperSchool,244,1,243
2025-09-23,15,Primaria 3°,EduMax,81,20,61
2025-09-23,15,Primaria 3°,TopKids,203,20,183
2025-09-23,15,Primaria 3°,SuperSchool,246,9,237
2025-09-23,15,Primaria 3°,TopKids,93,18,75
2025-09-23,15,Primaria 3°,EduMax,144,10,134
2025-09-23,15,Primaria 3°,TopKids,143,22,121
2025-09-23,15,Primaria 3°,TopKids,131,16,115
2025-09-23,15,Primaria 3°,SuperSchool,82,7,75
2025-09-23,15,Primaria 3°,EduMax,60,6,54
2025-09-23,15,Primaria 3°,SuperSchool,81,5,76
2025-09-23,15,Primaria 3°,EduMax,142,3,139
2025-09-23,15,Primaria 4°,TopKids,61,5,56
2025-09-23,15,Primaria 4°,EduMax,93,22,71
2025-09-23,15,Primaria 4°,TopKids,136,23,113
2025-09-23,15,Primaria 4°,SuperSchool,59,10,49
2025-09-23,15,Primaria 4°,SuperSchool,287,20,267
2025-09-23,15,Primaria 4°,TopKids,227,24,203
2025-09-23,15,Primaria 4°,EduMax,146,18,128
2025-09-23,15,Primaria 4°,TopKids,258,21,237
2025-09-23,15,Primaria 4°,SuperSchool,172,14,158
2025-09-23,15,Primaria 4°,SuperSchool,172,11,161
2025-09-23,15,Primaria 4°,EduMax,196,4,192
2025-09-23,15,Primaria 4°,SuperSchool,67,4,63
2025-09-23,15,Primaria 4°,TopKids,210,6,204
2025-09-23,15,Primaria 4°,TopKids,50,6,44
2025-09-23,15,Primaria 4°,TopKids,136,16,120
2025-09-23,15,Primaria 5°,EduMax,275,11,264
2025-09-23,15,Primaria 5°,TopKids,229,11,218
2025-09-23,15,Primaria 5°,TopKids,137,23,114
2025-09-23,15,Primaria 5°,SuperSchool,192,20,172
2025-09-23,15,Primaria 5°,EduMax,139,18,121
2025-09-23,15,Primaria 5°,SuperSchool,229,5,224
2025-09-23,15,Primaria 5°,EduMax,211,2,209
2025-09-23,15,Primaria 5°,EduMax,275,9,266
2025-09-23,15,Primaria 5°,SuperSchool,157,21,136
2025-09-23,15,Primaria 5°,TopKids,231,20,211
2025-09-23,15,Primaria 5°,EduMax,244,19,225
2025-09-23,15,Primaria 5°,TopKids,257,11,246
2025-09-23,15,Primaria 5°,TopKids,235,24,211
2025-09-23,15,Primaria 5°,TopKids,199,11,188
2025-09-23,15,Primaria 5°,SuperSchool,219,24,195
2025-09-23,15,Primaria 6°,TopKids,182,14,168
2025-09-23,15,Primaria 6°,SuperSchool,106,21,85
2025-09-23,15,Primaria 6°,EduMax,50,12,38
2025-09-23,15,Primaria 6°,EduMax,53,15,38
2025-09-23,15,Primaria 6°,SuperSchool,165,12,153
2025-09-23,15,Primaria 6°,SuperSchool,126,10,116
2025-09-23,15,Primaria 6°,EduMax,122,18,104
2025-09-23,16,Preescolar,EduMax,124,13,111
2025-09-23,16,Preescolar,EduMax,125,19,106
2025-09-23,16,Preescolar,EduMax,196,12,184
2025-09-23,16,Preescolar,SuperSchool,293,23,270
2025-09-23,16,Preescolar,EduMax,271,22,249
2025-09-23,16,Preescolar,EduMax,222,10,212
2025-09-23,16,Kínder,SuperSchool,241,15,226
2025-09-23,16,Kínder,EduMax,203,5,198
2025-09-23,16,Kínder,EduMax,144,22,122
2025-09-23,16,Kínder,EduMax,282,15,267
2025-09-23,16,Kínder,SuperSchool,230,3,227
2025-09-23,16,Kínder,TopKids,211,18,193
2025-09-23,16,Kínder,EduMax,71,24,47
2025-09-23,16,Primaria 1°,TopKids,241,24,217
2025-09-23,16,Primaria 1°,EduMax,296,2,294
2025-09-23,16,Primaria 1°,TopKids,219,2,217
2025-09-23,16,Primaria 1°,SuperSchool,203,23,180
2025-09-23,16,Primaria 1°,EduMax,58,21,37
2025-09-23,16,Primaria 1°,EduMax,277,3,274
2025-09-23,16,Primaria 1°,TopKids,72,23,49
2025-09-23,16,Primaria 1°,SuperSchool,62,10,52
2025-09-23,16,Primaria 1°,TopKids,51,16,35
2025-09-23,16,Primaria 1°,SuperSchool,247,22,225
2025-09-23,16,Primaria 1°,TopKids,146,5,141
2025-09-23,16,Primaria 1°,EduMax,258,19,239
2025-09-23,16,Primaria 1°,EduMax,202,3,199
2025-09-23,16,Primaria 1°,SuperSchool,273,7,266
2025-09-23,16,Primaria 1°,EduMax,64,13,51
2025-09-23,16,Primaria 1°,EduMax,214,24,190
2025-09-23,16,Primaria 1°,EduMax,80,2,78
2025-09-23,16,Primaria 2°,EduMax,210,16,194
2025-09-23,16,Primaria 2°,TopKids,160,6,154
2025-09-23,16,Primaria 2°,TopKids,186,22,164
2025-09-23,16,Primaria 2°,EduMax,183,17,166
2025-09-23,16,Primaria 2°,SuperSchool,128,7,121
2025-09-23,16,Primaria 2°,EduMax,197,18,179
2025-09-23,16,Primaria 2°,TopKids,238,22,216
2025-09-23,16,Primaria 2°,SuperSchool,137,17,120
2025-09-23,16,Primaria 2°,EduMax,275,18,257
2025-09-23,16,Primaria 2°,EduMax,245,7,238
2025-09-23,16,Primaria 2°,TopKids,114,8,106
2025-09-23,16,Primaria 3°,EduMax,186,7,179
2025-09-23,16,Primaria 3°,TopKids,157,3,154
2025-09-23,16,Primaria 3°,SuperSchool,56,12,44
2025-09-23,16,Primaria 3°,TopKids,138,17,121
2025-09-23,16,Primaria 3°,EduMax,276,1,275
2025-09-23,16,Primaria 3°,EduMax,77,23,54
2025-09-23,16,Primaria 3°,EduMax,159,13,146
2025-09-23,16,Primaria 3°,SuperSchool,52,14,38
2025-09-23,16,Primaria 4°,TopKids,194,6,188
2025-09-23,16,Primaria 4°,TopKids,132,15,117
2025-09-23,16,Primaria 4°,TopKids,182,15,167
2025-09-23,16,Primaria 4°,SuperSchool,75,7,68
2025-09-23,16,Primaria 4°,SuperSchool,126,13,113
2025-09-23,16,Primaria 4°,TopKids,89,5,84
2025-09-23,16,Primaria 4°,SuperSchool,133,14,119
2025-09-23,16,Primaria 4°,TopKids,91,1,90
2025-09-23,16,Primaria 4°,TopKids,247,7,240
2025-09-23,16,Primaria 4°,TopKids,215,18,197
2025-09-23,16,Primaria 4°,EduMax,154,6,148
2025-09-23,16,Primaria 5°,SuperSchool,137,11,126
2025-09-23,16,Primaria 5°,TopKids,256,17,239
2025-09-23,16,Primaria 5°,SuperSchool,294,13,281
2025-09-23,16,Primaria 5°,TopKids,206,4,202
2025-09-23,16,Primaria 5°,TopKids,162,16,146
2025-09-23,16,Primaria 5°,TopKids,240,2,238
2025-09-23,16,Primaria 5°,SuperSchool,191,16,175
2025-09-23,16,Primaria 5°,SuperSchool,149,8,141
2025-09-23,16,Primaria 5°,SuperSchool,272,16,256
2025-09-23,16,Primaria 5°,SuperSchool,84,22,62
2025-09-23,16,Primaria 6°,SuperSchool,291,18,273
2025-09-23,16,Primaria 6°,TopKids,183,6,177
2025-09-23,16,Primaria 6°,SuperSchool,174,16,158
2025-09-23,16,Primaria 6°,SuperSchool,181,16,165
2025-09-23,16,Primaria 6°,EduMax,208,22,186
2025-09-23,16,Primaria 6°,TopKids,167,21,146
2025-09-23,16,Primaria 6°,EduMax,136,12,124
2025-09-23,16,Primaria 6°,EduMax,257,7,250
2025-09-23,16,Primaria 6°,EduMax,52,1,51
2025-09-24,9,Preescolar,TopKids,78,7,71
2025-09-24,9,Preescolar,TopKids,217,9,208
2025-09-24,9,Preescolar,EduMax,256,4,252
2025-09-24,9,Preescolar,EduMax,259,12,247
2025-09-24,9,Preescolar,TopKids,151,4,147
2025-09-24,9,Kínder,EduMax,50,21,29
2025-09-24,9,Kínder,EduMax,203,9,194
2025-09-24,9,Kínder,SuperSchool,134,11,123
2025-09-24,9,Kínder,SuperSchool,166,9,157
2025-09-24,9,Kínder,TopKids,145,4,141
2025-09-24,9,Kínder,SuperSchool,110,19,91
2025-09-24,9,Kínder,TopKids,295,1,294
2025-09-24,9,Kínder,SuperSchool,226,7,219
2025-09-24,9,Primaria 1°,SuperSchool,79,14,65
2025-09-24,9,Primaria 1°,TopKids,272,3,269
2025-09-24,9,Primaria 1°,EduMax,88,19,69
2025-09-24,9,Primaria 1°,SuperSchool,147,12,135
2025-09-24,9,Primaria 1°,TopKids,59,20,39
2025-09-24,9,Primaria 1°,TopKids,177,23,154
2025-09-24,9,Primaria 1°,TopKids,267,19,248
2025-09-24,9,Primaria 1°,EduMax,197,13,184
2025-09-24,9,Primaria 1°,EduMax,97,11,86
2025-09-24,9,Primaria 1°,EduMax,266,11,255
2025-09-24,9,Primaria 1°,SuperSchool,209,1,208
2025-09-24,9,Primaria 1°,TopKids,144,7,137
2025-09-24,9,Primaria 1°,EduMax,201,5,196
2025-09-24,9,Primaria 1°,EduMax,157,4,153
2025-09-24,9,Primaria 1°,TopKids,99,24,75
2025-09-24,9,Primaria 1°,TopKids,278,6,272
2025-09-24,9,Primaria 1°,EduMax,247,20,227
2025-09-24,9,Primaria 1°,SuperSchool,72,12,60
2025-09-24,9,Primaria 2°,EduMax,285,8,277
2025-09-24,9,Primaria 2°,TopKids,293,2,291
2025-09-24,9,Primaria 2°,EduMax,150,18,132
2025-09-24,9,Primaria 2°,SuperSchool,212,16,196
2025-09-24,9,Primaria 2°,SuperSchool,90,6,84
2025-09-24,9,Primaria 2°,TopKids,177,22,155
2025-09-24,9,Primaria 2°,SuperSchool,273,16,257
2025-09-24,9,Primaria 2°,EduMax,88,4,84
2025-09-24,9,Primaria 2°,SuperSchool,68,17,51
2025-09-24,9,Primaria 2°,SuperSchool,179,2,177
2025-09-24,9,Primaria 2°,EduMax,104,4,100
2025-09-24,9,Primaria 2°,TopKids,149,20,129
2025-09-24,9,Primaria 2°,EduMax,269,20,249
2025-09-24,9,Primaria 2°,EduMax,146,17,129
2025-09-24,9,Primaria 2°,EduMax,125,10,115
2025-09-24,9,Primaria 2°,TopKids,66,11,55
2025-09-24,9,Primaria 3°,SuperSchool,101,7,94
2025-09-24,9,Primaria 3°,SuperSchool,132,11,121
2025-09-24,9,Primaria 3°,SuperSchool,227,23,204
2025-09-24,9,Primaria 3°,EduMax,192,13,179
2025-09-24,9,Primaria 3°,TopKids,289,19,270
2025-09-24,9,Primaria 3°,EduMax,205,22,183
2025-09-24,9,Primaria 3°,EduMax,82,18,64
2025-09-24,9,Primaria 3°,SuperSchool,222,16,206
2025-09-24,9,Primaria 3°,EduMax,164,23,141
2025-09-24,9,Primaria 3°,SuperSchool,239,8,231
2025-09-24,9,Primaria 3°,EduMax,280,3,277
2025-09-24,9,Primaria 3°,SuperSchool,133,11,122
2025-09-24,9,Primaria 4°,SuperSchool,222,12,210
2025-09-24,9,Primaria 4°,SuperSchool,63,21,42
2025-09-24,9,Primaria 4°,EduMax,271,10,261
2025-09-24,9,Primaria 4°,SuperSchool,209,12,197
2025-09-24,9,Primaria 4°,TopKids,93,1,92
2025-09-24,9,Primaria 4°,EduMax,70,2,68
2025-09-24,9,Primaria 4°,SuperSchool,70,17,53
2025-09-24,9,Primaria 4°,TopKids,64,1,63
2025-09-24,9,Primaria 4°,SuperSchool,191,15,176
2025-09-24,9,Primaria 4°,EduMax,261,2,259
2025-09-24,9,Primaria 4°,EduMax,225,17,208
2025-09-24,9,Primaria 5°,TopKids,289,4,285
2025-09-24,9,Primaria 5°,SuperSchool,210,23,187
2025-09-24,9,Primaria 5°,SuperSchool,62,7,55
2025-09-24,9,Primaria 5°,EduMax,282,14,268
2025-09-24,9,Primaria 5°,TopKids,114,8,106
2025-09-24,9,Primaria 5°,EduMax,144,4,140
2025-09-24,9,Primaria 6°,SuperSchool,163,9,154
2025-09-24,9,Primaria 6°,EduMax,151,21,130
2025-09-24,9,Primaria 6°,TopKids,257,1,256
2025-09-24,9,Primaria 6°,TopKids,247,10,237
2025-09-24,9,Primaria 6°,SuperSchool,249,1,248
2025-09-24,9,Primaria 6°,SuperSchool,203,16,187
2025-09-24,9,Primaria 6°,SuperSchool,88,15,73
2025-09-24,9,Primaria 6°,EduMax,235,17,218
2025-09-24,9,Primaria 6°,SuperSchool,264,7,257
2025-09-24,9,Primaria 6°,EduMax,249,13,236
2025-09-24,9,Primaria 6°,SuperSchool,53,11,42
2025-09-24,9,Primaria 6°,SuperSchool,196,22,174
2025-09-24,9,Primaria 6°,SuperSchool,196,19,177
2025-09-24,10,Preescolar,SuperSchool,196,11,185
2025-09-24,10,Preescolar,EduMax,266,7,259
2025-09-24,10,Preescolar,TopKids,50,15,35
2025-09-24,10,Preescolar,SuperSchool,181,13,168
2025-09-24,10,Preescolar,SuperSchool,89,21,68
2025-09-24,10,Preescolar,TopKids,220,10,210
2025-09-24,10,Preescolar,EduMax,66,13,53
2025-09-24,10,Preescolar,TopKids,295,9,286
2025-09-24,10,Preescolar,SuperSchool,175,10,165
2025-09-24,10,Preescolar,SuperSchool,229,10,219
2025-09-24,10,Preescolar,EduMax,287,15,272
2025-09-24,10,Preescolar,SuperSchool,275,14,261
2025-09-24,10,Preescolar,SuperSchool,152,4,148
2025-09-24,10,Preescolar,SuperSchool,231,22,209
2025-09-24,10,Preescolar,SuperSchool,252,1,251
2025-09-24,10,Preescolar,SuperSchool,262,9,253
2025-09-24,10,Preescolar,SuperSchool,131,7,124
2025-09-24,10,Preescolar,EduMax,203,24,179
2025-09-24,10,Preescolar,SuperSchool,259,1,258
2025-09-24,10,Kínder,SuperSchool,187,16,171
2025-09-24,10,Kínder,TopKids,145,21,124
2025-09-24,10,Kínder,TopKids,249,3,246
2025-09-24,10,Kínder,EduMax,181,8,173
2025-09-24,10,Kínder,TopKids,125,5,120
2025-09-24,10,Kínder,SuperSchool,143,3,140
2025-09-24,10,Kínder,SuperSchool,53,24,29
2025-09-24,10,Kínder,TopKids,70,16,54
2025-09-24,10,Kínder,SuperSchool,67,6,61
2025-09-24,10,Kínder,TopKids,81,16,65
2025-09-24,10,Kínder,SuperSchool,68,20,48
2025-09-24,10,Kínder,EduMax,203,14,189
2025-09-24,10,Kínder,EduMax,222,13,209
2025-09-24,10,Kínder,EduMax,64,4,60
2025-09-24,10,Kínder,EduMax,80,15,65
2025-09-24,10,Kínder,EduMax,270,10,260
2025-09-24,10,Kínder,TopKids,298,1,297
2025-09-24,10,Primaria 1°,SuperSchool,264,14,250
2025-09-24,10,Primaria 1°,TopKids,151,16,135
2025-09-24,10,Primaria 1°,TopKids,79,9,70
2025-09-24,10,Primaria 1°,TopKids,281,17,264
2025-09-24,10,Primaria 1°,EduMax,167,9,158
2025-09-24,10,Primaria 1°,SuperSchool,150,24,126
2025-09-24,10,Primaria 1°,TopKids,107,11,96
2025-09-24,10,Primaria 1°,EduMax,263,14,249
2025-09-24,10,Primaria 1°,TopKids,169,17,152
2025-09-24,10,Primaria 2°,EduMax,252,1,251
2025-09-24,10,Primaria 2°,TopKids,257,2,255
2025-09-24,10,Primaria 2°,SuperSchool,81,12,69
2025-09-24,10,Primaria 2°,EduMax,146,11,135
2025-09-24,10,Primaria 2°,SuperSchool,106,20,86
2025-09-24,10,Primaria 2°,SuperSchool,247,5,242
2025-09-24,10,Primaria 2°,EduMax,181,13,168
2025-09-24,10,Primaria 2°,EduMax,259,13,246
2025-09-24,10,Primaria 2°,TopKids,96,1,95
2025-09-24,10,Primaria 2°,TopKids,257,10,247
2025-09-24,10,Primaria 2°,TopKids,177,8,169
2025-09-24,10,Primaria 2°,TopKids,165,16,149
2025-09-24,10,Primaria 2°,EduMax,85,12,73
2025-09-24,10,Primaria 2°,SuperSchool,129,24,105
2025-09-24,10,Primaria 2°,SuperSchool,291,16,275
2025-09-24,10,Primaria 2°,SuperSchool,257,15,242
2025-09-24,10,Primaria 3°,TopKids,198,21,177
2025-09-24,10,Primaria 3°,TopKids,101,19,82
2025-09-24,10,Primaria 3°,SuperSchool,135,14,121
2025-09-24,10,Primaria 3°,EduMax,190,12,178
2025-09-24,10,Primaria 3°,EduMax,248,20,228
2025-09-24,10,Primaria 3°,TopKids,180,3,177
2025-09-24,10,Primaria 3°,TopKids,193,13,180
2025-09-24,10,Primaria 3°,EduMax,151,17,134
2025-09-24,10,Primaria 3°,EduMax,73,22,51
2025-09-24,10,Primaria 3°,EduMax,264,12,252
2025-09-24,10,Primaria 3°,TopKids,106,12,94
2025-09-24,10,Primaria 3°,TopKids,105,22,83
2025-09-24,10,Primaria 4°,EduMax,127,13,114
2025-09-24,10,Primaria 4°,EduMax,130,9,121
2025-09-24,10,Primaria 4°,EduMax,281,14,267
2025-09-24,10,Primaria 4°,EduMax,283,21,262
2025-09-24,10,Primaria 4°,TopKids,79,17,62
2025-09-24,10,Primaria 5°,SuperSchool,221,7,214
2025-09-24,10,Primaria 5°,TopKids,183,3,180
2025-09-24,10,Primaria 5°,TopKids,178,2,176
2025-09-24,10,Primaria 5°,SuperSchool,75,18,57
2025-09-24,10,Primaria 5°,EduMax,252,12,240
2025-09-24,10,Primaria 5°,EduMax,127,10,117
2025-09-24,10,Primaria 5°,SuperSchool,80,23,57
2025-09-24,10,Primaria 5°,TopKids,207,16,191
2025-09-24,10,Primaria 5°,EduMax,160,23,137
2025-09-24,10,Primaria 5°,SuperSchool,76,12,64
2025-09-24,10,Primaria 5°,EduMax,240,13,227
2025-09-24,10,Primaria 6°,EduMax,220,11,209
2025-09-24,10,Primaria 6°,EduMax,178,24,154
2025-09-24,10,Primaria 6°,EduMax,175,18,157
2025-09-24,10,Primaria 6°,EduMax,126,14,112
2025-09-24,10,Primaria 6°,EduMax,160,4,156
2025-09-24,10,Primaria 6°,TopKids,190,9,181
2025-09-24,10,Primaria 6°,EduMax,173,9,164
2025-09-24,10,Primaria 6°,EduMax,102,10,92
2025-09-24,10,Primaria 6°,TopKids,186,8,178
2025-09-24,10,Primaria 6°,EduMax,293,19,274
2025-09-24,10,Primaria 6°,SuperSchool,210,20,190
2025-09-24,10,Primaria 6°,EduMax,245,15,230
2025-09-24,10,Primaria 6°,EduMax,98,8,90
2025-09-24,10,Primaria 6°,EduMax,82,5,77
2025-09-24,10,Primaria 6°,TopKids,195,3,192
2025-09-24,10,Primaria 6°,EduMax,171,2,169
2025-09-24,10,Primaria 6°,SuperSchool,84,19,65
2025-09-24,10,Primaria 6°,TopKids,121,12,109
2025-09-24,11,Preescolar,EduMax,91,17,74
2025-09-24,11,Preescolar,EduMax,163,7,156
2025-09-24,11,Preescolar,SuperSchool,71,13,58
2025-09-24,11,Preescolar,EduMax,51,8,43
2025-09-24,11,Preescolar,SuperSchool,262,22,240
2025-09-24,11,Preescolar,TopKids,83,12,71
2025-09-24,11,Preescolar,SuperSchool,102,16,86
2025-09-24,11,Preescolar,EduMax,82,12,70
2025-09-24,11,Preescolar,SuperSchool,178,3,175
2025-09-24,11,Preescolar,TopKids,74,4,70
2025-09-24,11,Preescolar,SuperSchool,167,17,150
2025-09-24,11,Preescolar,TopKids,174,3,171
2025-09-24,11,Preescolar,EduMax,261,10,251
2025-09-24,11,Preescolar,TopKids,124,15,109
2025-09-24,11,Preescolar,TopKids,56,22,34
2025-09-24,11,Preescolar,SuperSchool,219,17,202
2025-09-24,11,Preescolar,EduMax,260,12,248
2025-09-24,11,Kínder,EduMax,285,19,266
2025-09-24,11,Kínder,SuperSchool,183,17,166
2025-09-24,11,Kínder,EduMax,216,6,210
2025-09-24,11,Kínder,EduMax,290,18,272
2025-09-24,11,Kínder,EduMax,125,6,119
2025-09-24,11,Kínder,EduMax,127,13,114
2025-09-24,11,Kínder,SuperSchool,163,10,153
2025-09-24,11,Kínder,EduMax,76,14,62
2025-09-24,11,Kínder,SuperSchool,186,9,177
2025-09-24,11,Kínder,TopKids,203,9,194
2025-09-24,11,Kínder,SuperSchool,155,3,152
2025-09-24,11,Kínder,EduMax,78,20,58
2025-09-24,11,Kínder,EduMax,158,20,138
2025-09-24,11,Kínder,TopKids,70,7,63
2025-09-24,11,Kínder,EduMax,232,8,224
2025-09-24,11,Kínder,EduMax,202,4,198
2025-09-24,11,Kínder,SuperSchool,298,18,280
2025-09-24,11,Primaria 1°,SuperSchool,71,24,47
2025-09-24,11,Primaria 1°,EduMax,169,24,145
2025-09-24,11,Primaria 1°,EduMax,278,11,267
2025-09-24,11,Primaria 1°,TopKids,139,20,119
2025-09-24,11,Primaria 1°,TopKids,193,20,173
2025-09-24,11,Primaria 1°,TopKids,255,14,241
2025-09-24,11,Primaria 2°,EduMax,274,16,258
2025-09-24,11,Primaria 2°,TopKids,269,12,257
2025-09-24,11,Primaria 2°,EduMax,122,14,108
2025-09-24,11,Primaria 2°,SuperSchool,228,22,206
2025-09-24,11,Primaria 2°,EduMax,209,16,193
2025-09-24,11,Primaria 2°,TopKids,74,17,57
2025-09-24,11,Primaria 2°,TopKids,86,3,83
2025-09-24,11,Primaria 2°,TopKids,200,1,199
2025-09-24,11,Primaria 2°,EduMax,88,7,81
2025-09-24,11,Primaria 2°,SuperSchool,296,17,279
2025-09-24,11,Primaria 2°,EduMax,152,13,139
2025-09-24,11,Primaria 2°,SuperSchool,158,10,148
2025-09-24,11,Primaria 3°,EduMax,215,7,208
2025-09-24,11,Primaria 3°,TopKids,126,23,103
2025-09-24,11,Primaria 3°,SuperSchool,62,11,51
2025-09-24,11,Primaria 3°,EduMax,270,24,246
2025-09-24,11,Primaria 3°,EduMax,80,17,63
2025-09-24,11,Primaria 3°,SuperSchool,174,20,154
2025-09-24,11,Primaria 3°,TopKids,296,10,286
2025-09-24,11,Primaria 3°,TopKids,163,12,151
2025-09-24,11,Primaria 4°,TopKids,60,15,45
2025-09-24,11,Primaria 4°,EduMax,254,22,232
2025-09-24,11,Primaria 4°,EduMax,297,15,282
2025-09-24,11,Primaria 4°,EduMax,185,6,179
2025-09-24,11,Primaria 4°,EduMax,54,20,34
2025-09-24,11,Primaria 4°,TopKids,281,14,267
2025-09-24,11,Primaria 5°,SuperSchool,168,20,148
2025-09-24,11,Primaria 5°,EduMax,196,4,192
2025-09-24,11,Primaria 5°,EduMax,56,16,40
2025-09-24,11,Primaria 5°,EduMax,156,22,134
2025-09-24,11,Primaria 5°,EduMax,182,12,170
2025-09-24,11,Primaria 5°,TopKids,137,24,113
2025-09-24,11,Primaria 5°,EduMax,203,23,180
2025-09-24,11,Primaria 5°,EduMax,195,11,184
2025-09-24,11,Primaria 5°,SuperSchool,183,13,170
2025-09-24,11,Primaria 5°,SuperSchool,258,16,242
2025-09-24,11,Primaria 6°,TopKids,233,1,232
2025-09-24,11,Primaria 6°,SuperSchool,283,13,270
2025-09-24,11,Primaria 6°,EduMax,134,18,116
2025-09-24,11,Primaria 6°,EduMax,204,4,200
2025-09-24,11,Primaria 6°,TopKids,129,7,122
2025-09-24,11,Primaria 6°,EduMax,120,2,118
2025-09-24,11,Primaria 6°,SuperSchool,166,8,158
2025-09-24,11,Primaria 6°,TopKids,270,20,250
2025-09-24,11,Primaria 6°,EduMax,50,6,44
2025-09-24,11,Primaria 6°,TopKids,130,24,106
2025-09-24,11,Primaria 6°,EduMax,298,24,274
2025-09-24,12,Preescolar,SuperSchool,91,3,88
2025-09-24,12,Preescolar,EduMax,168,13,155
2025-09-24,12,Preescolar,TopKids,196,18,178
2025-09-24,12,Preescolar,TopKids,195,9,186
2025-09-24,12,Preescolar,TopKids,152,21,131
2025-09-24,12,Preescolar,SuperSchool,151,7,144
2025-09-24,12,Preescolar,SuperSchool,138,20,118
2025-09-24,12,Kínder,SuperSchool,168,20,148
2025-09-24,12,Kínder,EduMax,261,8,253
2025-09-24,12,Kínder,EduMax,96,1,95
2025-09-24,12,Kínder,SuperSchool,88,16,72
2025-09-24,12,Kínder,TopKids,293,14,279
2025-09-24,12,Kínder,SuperSchool,221,5,216
2025-09-24,12,Kínder,TopKids,125,19,106
