VIN,OEM,model_year,time,speed,odometer,geopos
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 15:57:34.064051,100,20008,"-14.9511165,146.041472"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 09:34:08.007051,45,11059,"20.5874625,1.517156"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 10:33:06.794153,75,13570,"34.5670115,41.801835"
LZB12345678901234,FAW,2023,2025-11-30 06:48:01.174689,36,8000,"-28.447010,107.197515"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 18:22:36.494518,119,13566,"10.9308445,-35.597277"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 04:54:05.108417,67,4008,"-64.084551,128.521650"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 13:48:57.038270,107,3926,"-25.0762465,-114.928345"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 09:12:03.207380,119,60007,"39.280353,-34.984396"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 05:52:51.088814,31,60000,"-30.131302,104.223299"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 06:34:44.948207,2,20002,"-68.4377495,34.366757"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 23:27:56.278466,33,3928,"9.1325535,-104.064262"
F654J5DV77JS46566,Ford,2024,2025-11-30 17:26:31.550702,96,19615,"52.6296975,137.542047"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 06:54:04.178932,47,3932,"-49.361133,-66.211961"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 08:36:20.176136,19,11058,"59.864600,-112.682873"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 22:40:17.832972,45,11051,"-12.933827,-86.899746"
F654J5DV77JS98654,Ford,2023,2025-11-30 11:19:44.270798,66,22112,"2.7669755,120.812210"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 14:50:54.897935,59,10002,"31.433484,179.308024"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-12-01 00:37:40.082411,51,40001,"43.9771315,-24.090267"
F654J5DV77JS98654,Ford,2023,2025-11-30 15:47:47.036509,97,22110,"-74.5833395,-7.990622"
F654J5DV77JS98654,Ford,2023,2025-11-30 18:42:15.022290,54,22109,"-11.556759,-117.253272"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-12-01 00:44:01.478166,98,40002,"-12.336242,130.053139"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 23:12:43.178092,57,13564,"-82.1671025,-105.968600"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-12-01 00:46:55.701838,35,40008,"-9.8292115,31.295364"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 13:54:41.896709,66,10007,"-32.449496,166.873947"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 12:35:01.805725,44,13566,"-17.3299525,62.088577"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 20:53:32.840624,97,3934,"25.2781665,30.035758"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 12:12:46.763120,37,3929,"-40.094879,-62.271106"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 19:06:47.096679,61,40004,"41.084946,32.740344"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 13:15:48.229903,98,13563,"-63.9434975,25.634890"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 23:19:18.340961,43,20007,"-80.6642595,7.179403"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 22:48:57.485430,83,50008,"25.429873,-155.070083"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 07:03:04.428768,86,40008,"-72.616575,-149.923078"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 19:40:54.481807,7,4002,"77.775921,-160.668254"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 11:23:17.696103,0,60008,"-63.670418,108.417646"
F654J5DV77JS98654,Ford,2023,2025-11-30 15:01:31.907325,93,22109,"-16.8135105,12.338271"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 22:23:32.321754,41,50000,"-76.411759,-111.712542"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 21:17:21.343564,46,60010,"-77.2916565,4.368850"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 16:56:55.030202,117,3925,"-9.492411,174.256345"
LZB12345678901234,FAW,2023,2025-11-30 12:38:51.680877,40,8003,"-58.8688835,59.546333"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 23:20:38.109360,46,20008,"10.350471,-114.103203"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 16:14:20.864686,79,11055,"-62.851972,-18.917832"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 18:39:26.625179,56,11052,"57.4772335,36.954252"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 02:33:52.182754,85,11056,"53.894971,164.508748"
LZB12345678901234,FAW,2023,2025-12-01 01:49:28.513312,0,8003,"-86.002353,36.274626"
3GCUKREC0FG123456,Chevrolet,2024,2025-12-01 01:43:49.914262,21,3999,"75.016938,78.786814"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 21:01:28.164303,25,50001,"26.1938195,-72.397768"
LZB12345678901234,FAW,2023,2025-11-30 11:31:32.650885,8,8008,"67.952709,-132.424312"
LZB12345678901234,FAW,2023,2025-11-30 03:07:22.090559,111,8007,"19.499048,77.776628"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 10:54:28.620087,35,13569,"-80.6847725,152.320828"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 12:34:33.682008,40,20006,"20.198013,34.747225"
LZB12345678901234,FAW,2023,2025-11-30 10:44:47.127288,43,8002,"1.113237,-104.633967"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 04:47:12.416694,64,10007,"-9.554605,12.854205"
F654J5DV77JS46566,Ford,2024,2025-11-30 05:28:11.611661,99,19616,"-39.0485365,120.367679"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 09:38:42.203923,68,20002,"-42.184385,4.744430"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 13:09:48.526134,69,40001,"81.2324175,-16.524287"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 05:34:01.567570,80,10004,"-40.905279,34.472193"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 22:14:38.522500,19,10004,"49.9177915,32.012364"
F654J5DV77JS46566,Ford,2024,2025-11-30 17:51:16.167888,49,19616,"7.339904,-111.451849"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 14:34:31.036349,40,11057,"-4.136020,-142.294219"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 08:31:51.482996,10,13562,"-21.683272,49.528121"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 20:53:00.113117,48,13561,"63.4406825,-36.264274"
6FDUF4GY1JSC12345,Scania,2016,2025-12-01 00:33:09.777915,113,50002,"38.7402535,-46.681182"
F654J5DV77JS98654,Ford,2023,2025-11-30 03:21:01.109977,102,22113,"70.578851,-46.448426"
LZB12345678901234,FAW,2023,2025-11-30 21:05:57.568617,60,8010,"-7.1356235,-29.508690"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 05:18:31.748436,116,11053,"-34.250949,131.419431"
F654J5DV77JS46566,Ford,2024,2025-11-30 16:42:00.144714,84,19617,"80.4706345,-34.092463"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 03:19:15.534102,7,40010,"70.0468685,98.766747"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 13:49:28.858390,82,50006,"80.0556515,-138.406508"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 07:32:44.717641,60,50007,"11.251014,-111.233672"
F654J5DV77JS98654,Ford,2023,2025-11-30 16:16:11.346699,104,22111,"64.099993,86.452628"
LZB12345678901234,FAW,2023,2025-11-30 19:30:06.002142,89,8003,"-53.157507,-10.198435"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 10:28:32.113760,120,3929,"86.414939,-128.740491"
F654J5DV77JS98654,Ford,2023,2025-11-30 18:24:36.785107,60,22109,"37.036855,-14.902186"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 17:43:14.679552,82,20009,"-70.4172735,114.998899"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 04:16:41.605961,102,10009,"-35.013190,-13.230248"
LZB12345678901234,FAW,2023,2025-11-30 14:32:29.386196,58,8002,"-57.664462,-73.653097"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 14:32:20.075534,28,40010,"-29.7707085,161.068470"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 02:55:51.245629,8,11060,"-0.1731385,-160.191989"
LZB12345678901234,FAW,2023,2025-12-01 01:12:07.076485,42,8003,"-72.804943,-166.265675"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 22:08:23.540803,37,10003,"-38.263178,105.573850"
F654J5DV77JS46566,Ford,2024,2025-11-30 11:03:18.785978,59,19624,"-21.314962,-67.516577"
F654J5DV77JS98654,Ford,2023,2025-11-30 23:47:49.849242,87,22116,"16.273445,151.990080"
F654J5DV77JS46566,Ford,2024,2025-11-30 08:15:55.298352,23,19623,"-67.9232585,104.882122"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 08:43:54.040741,5,11060,"-38.503953,-165.672903"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 19:52:23.403060,11,10007,"28.0192615,-99.650446"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 15:28:24.447263,11,20009,"0.3648415,159.827944"
F654J5DV77JS46566,Ford,2024,2025-12-01 00:47:17.156057,25,19619,"-70.142579,-138.139231"
F654J5DV77JS46566,Ford,2024,2025-12-01 02:07:20.549521,100,19625,"-89.4778405,-38.314314"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 11:19:20.269203,23,60000,"42.049276,-81.775095"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 16:53:34.092314,59,40004,"51.2199865,39.627529"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 04:03:17.138825,29,50005,"-34.451277,164.338480"
F654J5DV77JS98654,Ford,2023,2025-11-30 21:02:26.594887,27,22107,"74.6022385,-57.145654"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 04:16:42.010373,75,50009,"-88.249664,-16.676006"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 09:05:43.199815,81,20005,"23.5816695,-104.492856"
6FDUF4GY1JSC12345,Scania,2016,2025-12-01 01:34:39.669576,56,50007,"82.4629725,-75.099206"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 21:52:15.792834,107,40008,"-55.783687,33.417069"
F654J5DV77JS98654,Ford,2023,2025-11-30 18:43:30.661646,11,22109,"-60.344974,-164.163429"
F654J5DV77JS46566,Ford,2024,2025-12-01 01:12:56.003790,34,19617,"-77.974912,21.008680"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 02:29:56.499439,112,3933,"-61.7002945,125.527011"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 15:40:37.946646,56,10010,"-46.379925,87.735401"
F654J5DV77JS98654,Ford,2023,2025-11-30 22:01:58.601407,5,22108,"-82.825583,17.010090"
3AKJGLD54JSC12345,Freightliner,2022,2025-12-01 01:10:46.710879,49,10007,"20.899238,178.333800"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 09:27:06.745525,120,50007,"-61.067244,-7.219473"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 13:55:25.763256,5,40008,"56.436775,-174.491565"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 16:56:40.301241,45,50002,"60.333403,-144.947515"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 06:39:27.643375,99,40008,"-19.6719185,-150.972125"
LZB12345678901234,FAW,2023,2025-11-30 23:12:59.901929,49,8009,"9.8644985,-122.385809"
F654J5DV77JS46566,Ford,2024,2025-11-30 07:08:20.896967,85,19619,"59.412325,123.407873"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 17:46:27.459950,38,50001,"-11.0089835,-39.847337"
F654J5DV77JS98654,Ford,2023,2025-11-30 08:08:47.459044,60,22109,"-11.3364005,-144.884166"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 19:07:19.421780,118,60007,"12.4511855,-38.586473"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 17:09:03.763190,105,60003,"28.6481855,-88.948164"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 23:22:47.367101,48,50006,"62.7968625,55.926221"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 22:44:21.550430,79,3934,"-54.845037,-122.317725"
3GCUKREC0FG123456,Chevrolet,2024,2025-12-01 01:52:11.172792,66,4006,"-44.0424875,-116.761460"
F654J5DV77JS46566,Ford,2024,2025-11-30 21:23:40.249805,49,19622,"81.9422545,-14.886009"
1VWAP7A30JC123456,Volkswagen,2021,2025-12-01 00:01:43.803763,28,20007,"-89.3729845,58.498612"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 14:58:01.282809,41,60007,"34.108384,151.317834"
F654J5DV77JS98654,Ford,2023,2025-11-30 03:05:11.503135,14,22106,"82.6737625,157.126293"
LZB12345678901234,FAW,2023,2025-11-30 09:21:45.573323,89,8010,"-78.9400415,109.570181"
LZB12345678901234,FAW,2023,2025-11-30 14:26:28.316044,109,8003,"19.058729,93.999848"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 02:44:51.036671,5,10000,"-66.434467,111.184098"
LZB12345678901234,FAW,2023,2025-11-30 04:05:33.082467,103,8006,"-57.317824,13.819995"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 07:17:18.210256,3,10006,"54.6909095,-114.907218"
LZB12345678901234,FAW,2023,2025-11-30 21:59:01.165768,112,8005,"8.6241765,178.463160"
LZB12345678901234,FAW,2023,2025-11-30 05:05:28.891858,20,8000,"-35.848556,-128.415883"
LZB12345678901234,FAW,2023,2025-11-30 03:01:27.998620,23,8000,"53.765486,114.073888"
1VWAP7A30JC123456,Volkswagen,2021,2025-12-01 02:22:24.005891,76,20002,"-7.6161685,8.562446"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 17:19:59.652831,42,40004,"-65.688796,-49.049460"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 20:22:20.399674,14,60001,"-15.466736,3.831814"
1VWAP7A30JC123456,Volkswagen,2021,2025-12-01 00:53:25.864790,68,20007,"-11.4209165,-132.592780"
LZB12345678901234,FAW,2023,2025-11-30 22:33:01.578548,48,8003,"-4.321871,141.323936"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 03:48:02.563198,84,10007,"81.7789535,-90.623595"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 21:24:52.264581,21,13568,"-34.4442145,171.633754"
F654J5DV77JS46566,Ford,2024,2025-11-30 05:19:47.548064,102,19618,"-44.6983985,90.007516"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 02:26:02.142289,38,10000,"-11.0922265,-112.882783"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 06:30:34.276199,50,11051,"-39.242298,102.511439"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 10:39:08.745253,118,13565,"-41.137515,178.192031"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 10:24:22.245527,70,11054,"-80.383781,-10.830902"
3AKJGLD54JSC12345,Freightliner,2022,2025-12-01 02:08:56.810956,37,10007,"42.883324,-110.022776"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 07:15:08.301227,23,20008,"-69.5713265,-128.553209"
F654J5DV77JS46566,Ford,2024,2025-11-30 11:56:16.975141,82,19624,"-80.986412,112.247417"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 11:05:40.303325,11,20007,"-23.3756915,-131.483533"
1XKAD49X7JJ123456,Kenworth,2015,2025-12-01 01:50:30.243357,118,60009,"47.9732845,106.147446"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 18:12:03.321139,37,60010,"36.625469,-4.081898"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 08:26:06.882912,82,60003,"25.9597075,140.652351"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 05:51:09.264291,117,10007,"27.2385115,64.323306"
F654J5DV77JS46566,Ford,2024,2025-11-30 11:55:11.880967,10,19617,"-44.660715,167.944787"
3GCUKREC0FG893480,Chevrolet,2025,2025-12-01 01:56:27.018332,33,3928,"-15.9971405,74.605991"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 10:53:46.622136,101,40007,"-19.415093,-7.529480"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 22:11:36.524647,0,60002,"59.3115165,155.339164"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 11:58:07.993343,46,60009,"-58.940011,-145.437776"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 06:46:05.689982,59,4008,"-3.8789875,-135.974325"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 22:33:08.558058,97,4006,"65.8346315,116.964967"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 21:32:31.468126,105,4001,"-59.149422,-96.646065"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 23:04:34.172647,113,10002,"15.674871,-142.334221"
F654J5DV77JS46566,Ford,2024,2025-11-30 17:08:46.232030,64,19620,"-1.1586265,52.782404"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 19:07:01.057385,83,3927,"39.287985,-13.519487"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 05:55:44.321096,78,11060,"67.5630925,-125.023351"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 20:28:48.334433,47,60000,"-32.175348,38.368030"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 16:55:17.111142,34,50007,"64.1407155,-157.725864"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 15:56:48.015326,12,20007,"-15.5023155,179.338586"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 12:43:21.852175,106,50004,"-33.816519,-107.254804"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 20:47:09.703128,8,13560,"-51.1009655,36.235300"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 23:46:17.884242,67,3926,"-52.408343,-172.248634"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 17:50:00.059597,14,20001,"84.601841,97.919379"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-12-01 01:48:15.003360,83,40008,"3.7357215,-98.511410"
F654J5DV77JS46566,Ford,2024,2025-11-30 06:22:35.304155,67,19615,"-63.323547,102.751218"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 14:57:51.052325,51,3932,"-30.7566125,147.944409"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 23:11:14.556528,105,13570,"-16.0718745,3.251479"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 10:02:59.185229,26,3935,"40.707470,-112.821625"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 17:50:55.660738,99,4007,"-83.0001675,63.170399"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 21:53:31.439160,113,50000,"-75.1620885,40.049507"
F654J5DV77JS98654,Ford,2023,2025-11-30 20:52:06.731337,99,22111,"27.452396,127.514294"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 09:25:14.547325,16,11054,"69.9853845,176.626698"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 14:04:47.214458,116,3925,"-36.888393,-34.903473"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 14:57:43.075706,5,20006,"58.681869,99.711743"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 11:52:05.606411,4,13569,"-49.708769,-30.600212"
F654J5DV77JS98654,Ford,2023,2025-11-30 13:17:55.541475,117,22109,"23.8498335,-117.694514"
LZB12345678901234,FAW,2023,2025-11-30 18:01:14.318918,87,8004,"-72.344239,174.052465"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 05:02:30.008411,10,20004,"49.966812,100.377762"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 12:44:15.511821,110,3928,"-75.9678765,122.939553"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 12:50:25.085078,104,11053,"-73.2177735,2.436566"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 18:03:43.303535,77,10008,"-88.477743,117.311256"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-12-01 02:20:52.705643,72,40000,"22.9632115,-87.075080"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 03:53:07.000394,28,13566,"-11.500830,-170.293015"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 20:43:05.201672,16,50006,"-18.7026225,-1.808336"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 20:12:26.905857,30,3925,"33.8018505,77.489569"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 04:01:05.296542,10,11059,"-60.574665,92.864615"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 07:36:04.530771,89,11057,"-60.9488405,-165.263712"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 19:54:02.292266,32,60003,"-15.7421775,-59.528096"
F654J5DV77JS46566,Ford,2024,2025-11-30 04:32:17.423420,40,19622,"66.1634335,-25.896162"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 22:12:08.737841,116,3929,"-59.106040,-70.717734"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 13:14:23.400706,25,60007,"-47.3551705,157.891615"
F654J5DV77JS46566,Ford,2024,2025-11-30 10:09:41.681247,99,19615,"25.149037,143.704835"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 04:40:12.504221,26,11055,"-43.339685,158.850529"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 09:23:08.838943,30,20006,"65.5098085,-68.547594"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 07:43:22.738027,110,60005,"4.435627,52.895346"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 03:50:09.010344,105,10007,"-17.8005065,45.624197"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 06:43:12.478709,114,11056,"64.918840,-58.010220"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 12:48:12.855241,89,11053,"-15.4291995,-41.295116"
3GCUKREC0FG893480,Chevrolet,2025,2025-12-01 01:19:05.331223,117,3933,"-55.7710675,-166.885335"
F654J5DV77JS98654,Ford,2023,2025-11-30 22:11:06.560703,16,22112,"-55.534582,-119.000160"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 21:19:44.549898,27,20009,"-83.7629835,-26.418219"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 23:22:22.040084,68,11054,"-32.4859595,-15.934151"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 20:46:57.403288,99,60010,"49.235799,4.172486"
6FDUF4GY1JSC12345,Scania,2016,2025-12-01 02:28:45.352740,29,50001,"-79.867331,79.017803"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 15:14:25.209132,54,4005,"-26.6833625,-20.774016"
F654J5DV77JS46566,Ford,2024,2025-11-30 09:14:18.642386,60,19615,"-13.975391,110.663076"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 23:36:30.121015,103,13568,"-16.9202305,-159.066629"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 11:36:41.152012,112,10008,"36.685307,168.372583"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 15:35:24.435994,52,20002,"11.7060895,-4.704642"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 03:24:22.536242,66,60002,"-80.046924,-59.651238"
LZB12345678901234,FAW,2023,2025-11-30 18:33:28.290528,81,8006,"63.571634,140.398704"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 06:48:24.775556,106,13568,"-53.7022165,120.320029"
F654J5DV77JS98654,Ford,2023,2025-11-30 21:27:54.681599,93,22110,"-5.8889805,29.327036"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 20:17:22.937557,119,4007,"76.7514495,94.375535"
F654J5DV77JS46566,Ford,2024,2025-11-30 03:04:33.548911,50,19625,"63.4600465,121.085590"
1XKAD49X7JJ123456,Kenworth,2015,2025-12-01 00:48:15.908247,90,60009,"50.5378415,152.600654"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 15:30:50.665053,90,11057,"52.071593,3.822973"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 11:04:53.732076,39,13565,"53.8437345,2.472140"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 17:32:48.924486,86,50007,"-67.992118,160.052826"
F654J5DV77JS98654,Ford,2023,2025-11-30 10:57:21.405575,57,22106,"54.568867,-59.312966"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 19:38:05.597937,42,20000,"69.1272165,-108.626262"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 15:51:08.788602,65,10000,"-14.462512,-119.123696"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 12:39:48.922044,107,20010,"33.8159555,38.524333"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 14:41:08.902700,21,50002,"-61.141593,108.053282"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 03:19:24.510432,78,50000,"-80.885502,-52.030727"
F654J5DV77JS46566,Ford,2024,2025-11-30 03:38:33.044023,98,19625,"31.145701,173.737217"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 10:10:19.114760,85,50009,"-13.491593,-30.014821"
F654J5DV77JS98654,Ford,2023,2025-11-30 23:35:16.385472,26,22114,"85.3974645,-168.434784"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 03:56:51.152471,120,20006,"60.178679,93.761250"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 13:46:08.404131,86,13567,"51.107505,-136.399185"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 08:24:15.560837,88,50001,"-19.349840,-78.026143"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 02:34:06.827951,20,13565,"48.4788485,131.268195"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 15:39:56.671649,92,40002,"31.344428,26.364645"
F654J5DV77JS46566,Ford,2024,2025-11-30 19:57:32.916540,44,19625,"-48.987137,3.956514"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 08:16:01.719995,91,50009,"75.578273,-121.971417"
1VWAP7A30JC123456,Volkswagen,2021,2025-12-01 01:53:36.341705,12,20009,"5.973978,41.573341"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 11:01:01.407394,105,10004,"-57.4781765,-179.973408"
1V2NC9JX5JC123456,Volvo,2022,2025-12-01 01:14:06.226998,65,13567,"67.4837965,53.231387"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 19:18:47.643806,35,4003,"64.095788,104.040390"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 19:14:10.973928,112,20003,"26.9597215,-112.594578"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 14:34:02.854785,57,13570,"-55.586140,-50.310105"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 23:37:46.901059,107,4002,"15.6222825,170.691552"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 23:00:06.104851,47,4001,"-65.676261,-13.324921"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 08:28:07.736766,58,13566,"1.3670935,25.164765"
LZB12345678901234,FAW,2023,2025-11-30 19:07:58.672936,51,8003,"82.072969,-11.511087"
